COSMIC_ID,NOC2L,KLHL17,PERM1,HES4,ISG15,AGRN,RNF223,TTLL10,TNFRSF18,TNFRSF4,UBE2J2,SCNN1D,ACAP3,PUSL1,INTS11,TAS1R3,DVL1,MXRA8,CCNL2,TMEM88B,VWA1,ATAD3C,ATAD3B,ATAD3A,MIB2,CDK11B,SLC35E2B,CDK11A,NADK,GNB1,TMEM52,CFAP74,PRKCZ,FAAP20,SKI,MORN1,RER1,PLCH2,PANK4,HES5,TNFRSF14,MMEL1,ACTRT2,PRDM16,ARHGEF16,MEGF6,TP73,CCDC27,LRRC47,CEP104,AJAP1,NPHP4,KCNAB2,CHD5,RPL22,RNF207,ICMT,GPR153,ACOT7,ESPN,PLEKHG5,NOL9,TAS1R1,ZBTB48,KLHL21,PHF13,DNAJC11,CAMTA1,VAMP3,PER3,TNFRSF9,PARK7,ERRFI1,SLC45A1,RERE,ENO1,CA6,SLC2A7,SLC2A5,GPR157,H6PD,SPSB1,SLC25A33,TMEM201,PIK3CD,CLSTN1,CTNNBIP1,LZIC,RBP7,UBE4B,KIF1B,PGD,CORT,PEX14,CASZ1,C1orf127,TARDBP,MASP2,SRM,EXOSC10,MTOR,ANGPTL7,UBIAD1,DISP3,FBXO2,FBXO6,MAD2L2,DRAXIN,C1orf167,MTHFR,CLCN6,NPPA,NPPB,PLOD1,MFN2,MIIP,TNFRSF8,TNFRSF1B,VPS13D,LINC02766,AADACL4,AADACL3,PRAMEF1,PRAMEF11,HNRNPCL1,HNRNPCL2,PRAMEF31P,PRAMEF19,PRAMEF20,LRRC38,PDPN,PRDM2,KAZN,FHAD1,CTRC,CELA2A,CELA2B,CASP9,DNAJC16,AGMAT,DDI2,PLEKHM2,SLC25A34,TMEM82,FBLIM1,UQCRHL,SPEN,HSPB7,CLCNKA,EPHA2,ARHGEF19,CPLANE2,FBXO42,SPATA21,NECAP2,CROCCP3,NBPF1,CROCC,ATP13A2,SDHB,PADI2,PADI1,PADI3,PADI4,PADI6,RCC2,ARHGEF10L,ACTL8,IGSF21,KLHDC7A,PAX7,TAS1R2,IFFO2,UBR4,EMC1,AKR7A3,CAPZB,MICOS10,HTR6,TMCO4,RNF186,OTUD3,PLA2G2E,PLA2G2D,UBXN10,VWA5B1,FAM43B,PINK1,DDOST,KIF17,HP1BP3,EIF4G3,ECE1,ALPL,RAP1GAP,USP48,HSPG2,CELA3B,CELA3A,CDC42,WNT4,ZBTB40,EPHA8,C1QA,C1QC,EPHB2,LACTBL1,KDM1A,LUZP1,HTR1D,HNRNPR,TCEA3,ASAP3,E2F2,ID3,RPL11,ELOA,PITHD1,LYPLA2,GALE,FUCA1,CNR2,SRSF10,MYOM3,IL22RA1,IFNLR1,GRHL3,STPG1,NIPAL3,SRRM1,RUNX3,SYF2,RSRP1,TMEM50A,MACO1,LDLRAP1,MAN1C1,SELENON,MTFR1L,STMN1,PAFAH2,EXTL1,SLC30A2,TRIM63,PDIK1L,FAM110D,CNKSR1,CATSPER4,CEP85,SH3BGRL3,UBXN11,CRYBG2,ZNF683,LIN28A,DHDDS,HMGN2,RPS6KA1,ARID1A,PIGV,ZDHHC18,GPATCH3,KDF1,TENT5B,SLC9A1,WDTC1,SYTL1,MAP3K6,FCN3,CD164L2,WASF2,AHDC1,FGR,FAM76A,PPP1R8,THEMIS2,XKR8,DNAJC8,ATP5IF1,SESN2,MED18,PHACTR4,RCC1,TRNAU1AP,RAB42,EPB41,SRSF4,MECR,PTPRU,LAPTM5,SDC3,PUM1,ZCCHC17,SERINC2,LDC1P,TINAGL1,HCRTR1,COL16A1,ADGRB2,SPOCD1,KHDRBS1,TMEM39B,KPNA6,TXLNA,DCDC2B,TMEM234,EIF3I,LCK,HDAC1,MARCKSL1,TSSK3,BSDC1,ZBTB8B,RBBP4,SYNC,KIAA1522,YARS1,FNDC5,TMEM54,RNF19B,AK2,AZIN2,TRIM62,ZNF362,A3GALT2,PHC2,ZSCAN20,CSMD2,HMGB4,C1orf94,SMIM12,GJB3,GJA4,DLGAP3,ZMYM6,ZMYM1,SFPQ,ZMYM4,KIAA0319L,NCDN,TFAP2E,PSMB2,C1orf216,CLSPN,AGO4,AGO1,AGO3,TEKT2,ADPRS,COL8A2,TRAPPC3,MAP7D1,THRAP3,SH3D21,STK40,LSM10,MRPS15,CSF3R,GRIK3,ZC3H12A,MEAF6,SNIP1,DNALI1,GNL2,CDCA8,EPHA10,MANEAL,YRDC,C1orf122,MTF1,INPP5B,SF3A3,FHL3,UTP11,POU3F1,MYCBP,GJA9,RHBDL2,EIF1P2,AKIRIN1,MACF1,PABPC4,HEYL,NT5C1A,TRIT1,MYCL,PPT1,RLF,ZMPSTE24,COL9A2,SMAP2,ZFP69B,ZFP69,ZNF684,RIMS3,NFYC,KCNQ4,CTPS1,SLFNL1,FOXO6,HIVEP3,GUCA2B,FOXJ3,RIMKLA,ZMYND12,PPCS,CCDC30,YBX1,P3H1,C1orf50,ERMAP,SLC2A1,CFAP144,EBNA1BP2,CFAP57,TIE1,MPL,CDC20,ELOVL1,MED8,SZT2,HYI,PTPRF,KDM4A,ARTN,IPO13,DPH2,ATP6V0B,B4GALT2,CCDC24,KLF17,KLF18,DMAP1,ERI3,RNF220,ARMH1,KIF2C,BEST4,PLK3,BTBD19,PTCH2,HECTD3,UROD,ZSWIM5,TOE1,TESK2,MMACHC,PRDX1,AKR1A1,NASP,CCDC17,GPBP1L1,TMEM69,IPP,MAST2,PIK3R3,POMGNT1,LURAP1,RAD54L,LRRC41,UQCRH,NSUN4,FAAH,TMEM275,KNCN,MKNK1,EFCAB14,CYP4B1,CYP4A11,CYP4Z1,CYP4A22,TAL1,STIL,CMPK1,LINC01389,FOXD2,LINC01738,TRABD2B,SLC5A9,SPATA6,AGBL4,BEND5,ELAVL4,LINC02808,DMRTA2,FAF1,CDKN2C,C1orf185,RNF11,EPS15,NRDC,TXNDC12,BTF3L4,ZFYVE9,CC2D1B,ORC1,PRPF38A,TUT4,GPX7,ZYG11B,ECHDC2,SCP2,PODN,SLC1A7,CZIB,LRP8,DMRTB1,GLIS1,NDC1,DIO1,LRRC42,LDLRAD1,TMEM59,TCEANC2,CDCP2,MRPL37,SSBP3,ACOT11,FAM151A,MROH7,PARS2,TTC22,LEXM,DHCR24,TMEM61,PCSK9,USP24,PLPP3,PRKAA2,FYB2,C8A,C8B,DAB1,OMA1,MYSM1,JUN,LINC01358,FGGY,HOOK1,CYP2J2,C1orf87,NFIA,TM2D1,PATJ,L1TD1,KANK4,USP1,DOCK7,ANGPTL3,ATG4C,FOXD3,ALG6,EFCAB7,PGM1,ROR1,UBE2U,CACHD1,RAVER2,JAK1,AK4,DNAJC6,LEPR,PDE4B,SGIP1,DNAI4,MIER1,SLC35D1,C1orf141,IL23R,IL12RB2,SERBP1,GNG12,DIRAS3,WLS,RPE65,DEPDC1,LRRC7,LRRC40,SRSF11,ANKRD13C,CTH,PTGER3,ZRANB2,NEGR1,LINC02797,LRRIQ3,FPGT,TNNI3K,ERICH3,TYW3,SLC44A5,ACADM,RABGGTB,MSH4,ASB17,ST6GALNAC3,ST6GALNAC5,PIGK,AK5,ZZZ3,USP33,MIGA1,NEXN,FUBP1,DNAJB4,PTGFR,IFI44L,IFI44,ADGRL4,LINC01781,ADGRL2,TTLL7,PRKACB,DNASE2B,RPF1,SPATA1,CTBS,SSX2IP,LPAR3,MCOLN2,MCOLN3,DNAI3,SYDE2,BCL10,DDAH1,CCN1,ZNHIT6,COL24A1,ODF2L,CLCA2,CLCA1,CLCA4,SH3GLB1,SELENOF,HS2ST1,PKN2,GTF2B,GBP3,GBP1,GBP2,GBP7,GBP4,GBP5,GBP6,LRRC8B,LRRC8C,LRRC8D,ZNF326,BARHL2,ZNF644,HFM1,CDC7,TGFBR3,BRDT,EPHX4,SETSIP,BTBD8,GLMN,GFI1,EVI5,RPL5,MTF2,TMED5,CCDC18,DR1,FNBP1L,BCAR3,DNTTIP2,GCLM,ABCA4,ARHGAP29,ARHGAP29.AS1,ABCD3,SLC44A3.AS1,SLC44A3,TLCD4,LINC01787,PTBP2,DPYD,SNX7,PLPPR5,PLPPR4,PALMD,FRRS1,AGL,SLC35A3,MFSD14A,SASS6,TRMT13,LRRC39,DBT,RTCA,CDC14A,GPR88,VCAM1,EXTL2,SLC30A7,S1PR1,OLFM3,COL11A1,RNPC3,AMY2B,MATR3P3,PRMT6,NTNG1,VAV3,SLC25A24,PRPF38B,FNDC7,AKNAD1,GPSM2,CLCC1,WDR47,TAF13,CFAP276,CELSR2,MYBPHL,SORT1,ATXN7L2,AMIGO1,GPR61,GNAT2,AMPD2,GSTM4,GSTM5,EPS8L3,CSF1,AHCYL1,ALX3,SLC6A17,KCNC4,RBM15,SLC16A4,LAMTOR5.AS1,KCNA10,KCNA2,KCNA3,LRIF1,DRAM2,CEPT1,DENND2D,CHI3L2,CHIAP2,CHIA,OVGP1,ATP5PB,C1orf162,INKA2,CTTNBP2NL,WNT2B,ST7L,MOV10,RHOC,PPM1J,SLC16A1,LRIG2,MAGI3,PHTF1,RSBN1,PTPN22,BCL2L15,AP4B1,HIPK1,OLFML3,SYT6,TRIM33,BCAS2,DENND2C,AMPD1,NRAS,CSDE1,SIKE1,SYCP1,TSHB,TSPAN2,VANGL1,CASQ2,NHLH2,SLC22A15,MAB21L3,ATP1A1,CD58,IGSF3,CD2,PTGFRN,CD101,TTF2,TRIM45,MAN1A2,TENT5C,GDAP2,WDR3,SPAG17,TBX15,WARS2,HAO2,HSD3B1,ZNF697,PHGDH,HMGCS2,REG4,ADAM30,NOTCH2,NBPF17P,NBPF25P,CD160,RNF115,POLR3C,PIAS3,ANKRD35,ITGA10,LIX1L,POLR3GL,TXNIP,HJV,LINC01719,NBPF12,PRKAB2,FMO5,CHD1L,BCL9,ACP6,GJA5,GJA8,PDE4DIP,H2BC21,SV2A,SF3B4,OTUD7B,RPL6P31,VPS45,PLEKHO1,CA14,CIART,PRPF3,RPRD2,TARS2,ECM1,ADAMTSL4,GOLPH3L,HORMAD1,CTSS,CTSK,ARNT,SETDB1,ANXA9,PRUNE1,BNIPL,C1orf56,MLLT11,SEMA6C,TNFAIP8L2,LYSMD1,TMOD4,VPS72,PIP5K1A,ZNF687,PI4KB,RFX5,SELENBP1,PSMB4,POGZ,CGN,TUFT1,SNX27,CELF3,MRPL9,TDRKH,LINGO4,RORC,C2CD4D,THEM5,TCHHL1,TCHH,HRNR,FLG,FLG.AS1,FLG2,CRNN,CRCT1,LCE3B,LCE2D,LCE2B,LCE4A,C1orf68,KPRP,LCE1F,LCE1C,LCE1B,LCE1A,LCE6A,LCE7A,SMCP,SPRR5,SPRR4,SPRR1A,SPRR3,SPRR2D,SPRR2A,SPRR2F,LORICRIN,PGLYRP3,PGLYRP4,S100A9,S100A12,S100A8,S100A7,S100A3,S100A16,S100A1,CHTOP,SNAPIN,ILF2,NPR1,GEMIN2P1,GATAD2B,DENND4B,CRTC2,SLC39A1,CREB3L4,JTB,RAB13,NUP210L,TPM3,CFAP141,C1orf43,UBAP2L,HAX1,AQP10,ATP8B2,IL6R,SHE,TDRD10,UBE2Q1,CHRNB2,ADAR,KCNN3,PBXIP1,PYGO2,DCST2,DCST1,ADAM15,EFNA4,EFNA3,EFNA1,SLC50A1,DPM3,KRTCAP2,TRIM46,THBS3,GBA1,ENTREP3,SCAMP3,CLK2,HCN3,PKLR,RUSC1,ASH1L,MSTO1,YY1AP1,DAP3,GON4L,SYT11,KHDC4,RXFP4,ARHGEF2,SSR2,UBQLN4,LAMTOR2,MEX3A,LMNA,SEMA4A,SLC25A44,SMG5,TMEM79,GLMP,CCT3,RHBG,MIR9.1HG,MEF2D,IQGAP3,TTC24,NAXE,HAPLN2,BCAN,NES,METTL25B,MRPL24,HDGF,PRCC,INSRR,NTRK1,PEAR1,LRRC71,ARHGEF11,ETV3L,ETV3,FCRL5,FCRL4,FCRL3,FCRL2,FCRL1,CD5L,KIRREL1,CD1D,CD1A,CD1C,CD1B,CD1E,OR10T2,OR10K2,OR10K1,OR10R2,OR6Y1,OR6P1,OR10X1,OR10Z1,SPTA1,OR6K2,OR6K3,OR6K6,OR6N1,MNDA,PYHIN5P
907318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
